port_code,port_name,country,cty_code,region
47582,Crotone,Italy,4759,Europe
47583,Brindisi,Italy,4759,Europe
47584,Porto Corsini,Italy,4759,Europe
47585,Taranto,Italy,4759,Europe
47587,Trieste,Italy,4759,Europe
47588,Monfalcone,Italy,4759,Europe
47595,Lido,Italy,4759,Europe
47598,Molfetta,Italy,4759,Europe
47902,Dubrovnik,Croatia,4791,Europe
47905,Novigrad,Croatia,4791,Europe
47906,Dugi Rat,Croatia,4791,Europe
47909,Kopar; Koper,Slovenia,4792,Europe
47910,Piran; Pirano,Slovenia,4792,Europe
47911,Kardeljevo,Croatia,4791,Europe
47912,Obrovac,Croatia,4791,Europe
47920,Pula; Pola,Croatia,4791,Europe
47923,Bakar,Croatia,4791,Europe
47925,Shibenik; Sibenik; Sibvenico,Croatia,4791,Europe
47931,Kastel Sucurac,Croatia,4791,Europe
47933,Zadar,Croatia,4791,Europe
47998,Omisalj,Croatia,4791,Europe
47999,All Other Croatia Ports,Croatia,4791,Europe
48100,San Giovanni di Medua,Albania,4810,Europe
48109,Durres; Durazzo,Albania,4810,Europe
48400,Aigion; Aiyion,Greece,4840,Europe
48402,Ayia Marina,Greece,4840,Europe
48405,Ayios Nikolaos,Greece,4840,Europe
48406,Souda Bay; Soudha,Greece,4840,Europe
48410,Corinth; Korinthos,Greece,4840,Europe
48411,Heraklion; Iraklion,Greece,4840,Europe
48412,Kali Limenes; Kaloi limniones,Greece,4840,Europe
48421,Kalamata; Calamata; Kalamai,Greece,4840,Europe
48425,Kalamaki,Greece,4840,Europe
48427,Kavala; Cavala,Greece,4840,Europe
48445,Elefsis; Elevsis; Eleusis,Greece,4840,Europe
48449,Aliveri; Aliver,Greece,4840,Europe
48451,Patras; Patrai,Greece,4840,Europe
48452,Piraeus; Piraieus; Piraievs,Greece,4840,Europe
48453,Aspropyrgos; Aspropirgos,Greece,4840,Europe
48454,Ayia Trias,Greece,4840,Europe
48455,Chios,Greece,4840,Europe
48456,Corfu,Greece,4840,Europe
48457,Itea,Greece,4840,Europe
48458,Katakolon,Greece,4840,Europe
48459,Kymassi,Greece,4840,Europe
48460,Mykonos; Mikonos,Greece,4840,Europe
48461,Psachna,Greece,4840,Europe
48462,Mytilini; Mitylene; Mitilini,Greece,4840,Europe
48463,Pylos; Pilos,Greece,4840,Europe
48464,Samos,Greece,4840,Europe
48465,Serifos; Seriphos; Seriphos Island,Greece,4840,Europe
48466,Syros,Greece,4840,Europe
48467,Zakinthos,Greece,4840,Europe
48468,Milos Island,Greece,4840,Europe
48471,Salonika,Greece,4840,Europe
48473,Volos,Greece,4840,Europe
48475,Iali,Greece,4840,Europe
48476,Skaramanga; Skaramanga Bay,Greece,4840,Europe
48500,All Other Romania Ports,Romania,4850,Europe
48510,Braila,Romania,4850,Europe
48511,Constanta; Constantza,Romania,4850,Europe
48512,Galati; Galatz,Romania,4850,Europe
48515,Sulina,Romania,4850,Europe
48518,Tulcea,Romania,4850,Europe
48700,All Other Bulgaria Ports,Bulgaria,4870,Europe
48702,Burgas; Bourgas,Bulgaria,4870,Europe
48707,Varna,Bulgaria,4870,Europe
48900,Fethiye,Turkey,4890,Europe
48903,Antalya; Adalia; Attalea; Atalia,Turkey,4890,Europe
48905,Dikili,Turkey,4890,Europe
48915,Aliaga,Turkey,4890,Europe
48925,Gocek,Turkey,4890,Europe
48928,Isdemir,Turkey,4890,Europe
48931,Alexandretta,Turkey,4890,Europe
48932,Toros Gubre,Turkey,4890,Europe
48938,Adana,Turkey,4890,Europe
48939,Izmir,Turkey,4890,Europe
48940,Izmit,Turkey,4890,Europe
48941,Darica; Darcia,Turkey,4890,Europe
48942,Derince; Derince Burna; Derindje,Turkey,4890,Europe
48943,Eregli; Eregli Anatolia,Turkey,4890,Europe
48944,Gebze,Turkey,4890,Europe
48945,Ambarli,Turkey,4890,Europe
48946,Giresun,Turkey,4890,Europe
48947,Gemlik; Ghemlik; Kemlik,Turkey,4890,Europe
48951,Mudanya; Mudania,Turkey,4890,Europe
48963,Bandirma; Panderma,Turkey,4890,Europe
48967,Samsun,Turkey,4890,Europe
48971,Yalova,Turkey,4890,Europe
48999,Canak,Turkey,4890,Europe
49133,Larnaca,Cyprus,4910,Europe
49134,Vassiliko,Cyprus,4910,Europe
49135,Limassol,Cyprus,4910,Europe
49199,Famagusta,Cyprus,4910,Europe
50200,Baniyas; Banias,Syria,5020,Middle East
50215,Al Ladhiqiyah,Syria,5020,Middle East
50220,Tartus; Tartous,Syria,5020,Middle East
50400,Sidon; Saida,Lebanon,5040,Middle East
50401,Beirut; Bayrut; Beyrouth,Lebanon,5040,Middle East
50405,Tripoli,Lebanon,5040,Middle East
50500,Al Faw,Iraq,5050,Middle East
50501,Baghdad,Iraq,5050,Middle East
50505,Al Bakir; Mina al Bakr,Iraq,5050,Middle East
50525,Al Basrah; Basra; Basrah,Iraq,5050,Middle East
50560,Khor-al-Amaya,Iraq,5050,Middle East
50570,Khor al Zubair,Iraq,5050,Middle East
50700,Abadan,Iran,5070,Middle East
50725,Ahvaz; Ahwaz,Iran,5070,Middle East
50730,Bandar Abbas,Iran,5070,Middle East
50739,Bandar Mahshahr; Bandar E Mah Shahr; Bandar-e-Mashur,Iran,5070,Middle East
50769,Gazireh Ye Lavan,Iran,5070,Middle East
50770,Bandar Khomeini,Iran,5070,Middle East
50771,Kharg Island,Iran,5070,Middle East
50800,All Other Israel Mediterranean Area Ports,Israel,5081,Middle East
50801,Haifa,Israel,5081,Middle East
50805,Ashdod,Israel,5081,Middle East
50810,Ashkelon; Ascalon,Israel,5081,Middle East
50815,Hadera,Israel,5081,Middle East
50845,Tel Aviv Yafo,Israel,5081,Middle East
50871,Elat; Eilat; Eilath,Israel,5081,Middle East
51100,All Other Jordan Ports,Jordan,5110,Middle East
51105,Al Aqabah; Aqaba,Jordan,5110,Middle East
51300,Khawr Al Ama; Khor al Ami,Kuwait,5130,Middle East
51321,Al Kuwayt; Kuwait,Kuwait,5130,Middle East
51323,Al Fuhayhil,Kuwait,5130,Middle East
51330,Mina Saud; Mina Suud,Kuwait,5130,Middle East
51350,Ash Shuaiba; Shuaiba,Kuwait,5130,Middle East
51700,Ras Al Khafji,Saudi Arabia,5170,Middle East
51712,Al Khobar; Al Khubar,Saudi Arabia,5170,Middle East
51715,Ad Dammam; Damman,Saudi Arabia,5170,Middle East
51717,Dhahran,Saudi Arabia,5170,Middle East
51719,Gizan,Saudi Arabia,5170,Middle East
51720,Al Jubail; Jubail,Saudi Arabia,5170,Middle East
51721,Jeddah; Jeddeh; Jidda; Jiddah; Judda,Saudi Arabia,5170,Middle East
51722,Ras Al-Khair,Saudi Arabia,5170,Middle East
51723,Al Juaymah; Juaymah Oil Terminal,Saudi Arabia,5170,Middle East
51727,Ras Tanura; Ras at Tannurah,Saudi Arabia,5170,Middle East
51730,Dhuba,Saudi Arabia,5170,Middle East
51732,King Abdullah,Saudi Arabia,5170,Middle East
51800,Halul Island,Qatar,5180,Middle East
51813,Doha,Qatar,5180,Middle East
51814,Ras Laffan,Qatar,5180,Middle East
51825,Musayid,Qatar,5180,Middle East
52000,Abu al Bu Koosh,United Arab Emirates,5200,Middle East
52001,Abu Dhabi; Abu Zabi,United Arab Emirates,5200,Middle East
52003,Arzanah Island,United Arab Emirates,5200,Middle East
52005,Dubai; Dubayy,United Arab Emirates,5200,Middle East
52030,Das; Das Island,United Arab Emirates,5200,Middle East
52040,Fateh Terminal,United Arab Emirates,5200,Middle East
52050,Jebel Dhanna,United Arab Emirates,5200,Middle East
52051,Jebel Ali,United Arab Emirates,5200,Middle East
52060,Khor Fakkan,United Arab Emirates,5200,Middle East
52070,Ash Shariqah,United Arab Emirates,5200,Middle East
52077,Fujairah; Fujaireh,United Arab Emirates,5200,Middle East
52100,Al Mukalla; Mukalla,Yemen,5210,Middle East
52101,Aden,Yemen,5210,Middle East
52115,Al Hudayah; Hodeidah; Hodeida,Yemen,5210,Middle East
52125,Al Mokha; Mocha; Mokha,Yemen,5210,Middle East
52300,All Other Oman Ports,Oman,5230,Middle East
52310,Sur,Oman,5230,Middle East
52312,Qalhat,Oman,5230,Middle East
52315,Masirah; Masirah Island,Oman,5230,Middle East
52320,Mina al Fahal,Oman,5230,Middle East
52325,Matrah,Oman,5230,Middle East
52330,Mina Raysut,Oman,5230,Middle East
52335,Sohar,Oman,5230,Middle East
52500,All Other Bahrain Ports,Bahrain,5250,Middle East
52501,Mina Sulman,Bahrain,5250,Middle East
52502,Manama; Al Manamah Harbor,Bahrain,5250,Middle East
52503,Khalifa Bin Salman,Bahrain,5250,Middle East
52505,Sitrah; Sitra,Bahrain,5250,Middle East
53300,Calicut,India,5330,Asia
53301,Alleppey,India,5330,Asia
53302,Vizhinjam International Seaport,India,5330,Asia
53303,Bhavnagar,India,5330,Asia
53304,Pipavav,India,5330,Asia
53305,Bedi,India,5330,Asia
53306,Mundra,India,5330,Asia
53307,Kandla; Port Kandla,India,5330,Asia
53308,Tuna,India,5330,Asia
53309,Hazira,India,5330,Asia
53312,Bombay,India,5330,Asia
53313,Jawaharlal Nehru,India,5330,Asia
53333,Cochin,India,5330,Asia
53340,Goa,India,5330,Asia
53343,Mangalore; New Mangalore,India,5330,Asia
53347,Veraval,India,5330,Asia
53351,Baj-Baj; Budge-Budge,India,5330,Asia
53353,Calcutta,India,5330,Asia
53354,Haldia,India,5330,Asia
53356,Krishnapatnam,India,5330,Asia
53357,Chennai,India,5330,Asia
53371,Paradip,India,5330,Asia
53395,Tuticorin; New Tuticorin,India,5330,Asia
53396,Beypore,India,5330,Asia
53398,Bheemunipatnam,India,5330,Asia
53399,Visakhapatnam; Vishakhapatnam,India,5330,Asia
53550,Karachi; Karachi Harbor,Pakistan,5350,Asia
53551,Port Muhammad Bin Qasim; Port Qasim,Pakistan,5350,Asia
53599,All Other Pakistan Ports,Pakistan,5350,Asia
53800,Mongla; Mungla Anchorage,Bangladesh,5380,Asia
53820,Chalna; Khulna,Bangladesh,5380,Asia
53827,Chittagong,Bangladesh,5380,Asia
54200,Galle; Galle Harbor,Sri Lanka,5420,Asia
54201,Colombo; Colombo Harbor,Sri Lanka,5420,Asia
54202,Jaffna,Sri Lanka,5420,Asia
54205,Trincomalee; Trincomali,Sri Lanka,5420,Asia
54600,Tavoy,Burma (Myanmar),5460,Asia
54601,Yangon; Rangoon,Burma (Myanmar),5460,Asia
54900,Chuk Samet,Thailand,5490,Asia
54901,Bangkok,Thailand,5490,Asia
54902,Ban Tha Rua,Thailand,5490,Asia
54903,Map Ta Phut; Mab Ta Pud,Thailand,5490,Asia
54905,Sri Racha; Sriracha,Thailand,5490,Asia
54920,Ko Sichang,Thailand,5490,Asia
54927,Songkhla; Songkhla Harbor,Thailand,5490,Asia
54929,Katang,Thailand,5490,Asia
54930,Laem Chabang,Thailand,5490,Asia
55200,Port Redon,Vietnam,5520,Asia
55201,Haiphong; Hai Phong,Vietnam,5520,Asia
55202,Hon Gai; Hon Gay,Vietnam,5520,Asia
55203,Nghi Son,Vietnam,5520,Asia
55204,Da Nang,Vietnam,5520,Asia
55205,Cam Pha; Port Campha,Vietnam,5520,Asia
55206,Vung Tau,Vietnam,5520,Asia
55207,Cam Ranh Bay; Cam Rahn Bay,Vietnam,5520,Asia
55208,Nha Trang,Vietnam,5520,Asia
55209,Phu My,Vietnam,5520,Asia
55210,Nghe Tinh,Vietnam,5520,Asia
55224,Ho Chi Minh City; Saigon; Thanh Pho Ho Chi Minh,Vietnam,5520,Asia
55225,Tan Cang,Vietnam,5520,Asia
55500,All Ports in Cambodia,Cambodia,5550,Asia
55502,Kampong Saom,Cambodia,5550,Asia
55504,Phnom Penh,Cambodia,5550,Asia
55700,Malacca; Melaka,Malaysia,5570,Asia
55705,Butterworth,Malaysia,5570,Asia
55706,Sandakan,Malaysia,5570,Asia
55707,Johore; Johore Bahru,Malaysia,5570,Asia
55709,Lumut; Pulau Lumut,Malaysia,5570,Asia
55711,Kuala Terengganu,Malaysia,5570,Asia
55713,Kuching,Malaysia,5570,Asia
55715,Kuantan,Malaysia,5570,Asia
55716,Kereth,Malaysia,5570,Asia
55717,Labuan,Malaysia,5570,Asia
55725,Lahad Datu,Malaysia,5570,Asia
55731,Miri,Malaysia,5570,Asia
55732,Bintula,Malaysia,5570,Asia
55735,Penang; Pinang,Malaysia,5570,Asia
55742,Kuala Selangor; Selangor,Malaysia,5570,Asia
55750,Tanjung Pelepas,Malaysia,5570,Asia
55751,Kajang; Kelang; Port Kelang; Port Swettenham,Malaysia,5570,Asia
55752,Kota Kinabalu,Malaysia,5570,Asia
55753,Port Dickson,Malaysia,5570,Asia
55900,Serangoon Harbor,Singapore,5590,Asia
55901,Sebarok; Pulau Sebarok,Singapore,5590,Asia
55950,Pulau Bukom; Pulum Bukum,Singapore,5590,Asia
55976,Singapore,Singapore,5590,Asia
56000,Malili,Indonesia,5600,Asia
56001,Beliling,Indonesia,5600,Asia
56002,Benoa,Indonesia,5600,Asia
56003,Muntok,Indonesia,5600,Asia
56004,Pangkal Balam,Indonesia,5600,Asia
56005,Tanjungpandan; Tanjong Pandan,Indonesia,5600,Asia
56006,Attaka,Indonesia,5600,Asia
56007,Balikpapan,Indonesia,5600,Asia
56009,Senipah Terminal,Indonesia,5600,Asia
56010,Lawe Lawe Terminal,Indonesia,5600,Asia
56011,Pontianak,Indonesia,5600,Asia
56012,Samarinda,Indonesia,5600,Asia
56013,Banjarmasin; Banjer Masin,Indonesia,5600,Asia
56016,Santan Terminal,Indonesia,5600,Asia
56017,Sibuco Bay,Indonesia,5600,Asia
56018,Tarakan; Tarakan Island,Indonesia,5600,Asia
56019,Alluth Kalimantan,Indonesia,5600,Asia
56020,Borneo,Indonesia,5600,Asia
56021,Sukarnapura,Indonesia,5600,Asia
56022,Kendiri,Indonesia,5600,Asia
56023,Kasim,Indonesia,5600,Asia
56025,All Other West New Guinea Ports,Indonesia,5600,Asia
56027,Makassar; Macassar,Indonesia,5600,Asia
56028,Bitung,Indonesia,5600,Asia
56029,"Bahodopi, Bahudopi",Indonesia,5600,Asia
56030,Gorontalo,Indonesia,5600,Asia
56033,Jakarta; Djakarta,Indonesia,5600,Asia
56034,Gresik,Indonesia,5600,Asia
56035,Cirebon; Cheribon; Tjirebon,Indonesia,5600,Asia
56036,Cilacap; Tjilatjap,Indonesia,5600,Asia
56037,Cinta Terminal,Indonesia,5600,Asia
56038,Lalang Terminal,Indonesia,5600,Asia
56039,Merak,Indonesia,5600,Asia
56040,Arjuna Terminal,Indonesia,5600,Asia
56041,Ampenan,Indonesia,5600,Asia
56042,Balongan Terminal,Indonesia,5600,Asia
56043,Panarukan,Indonesia,5600,Asia
56045,Palu,Indonesia,5600,Asia
56051,Semarang,Indonesia,5600,Asia
56053,Surabaya; Soerabaja; Soerabaya; Suerbaja; Surabaia; Surabaja,Indonesia,5600,Asia
56055,Tegal,Indonesia,5600,Asia
56056,Cigading,Indonesia,5600,Asia
56058,Banjuwangi; Banyuwangi,Indonesia,5600,Asia
56064,All Moluccas Ports,Indonesia,5600,Asia
56065,Pulau Sambu,Indonesia,5600,Asia
56066,Kidjang,Indonesia,5600,Asia
56067,Timor,Indonesia,5600,Asia
56073,Belawan,Indonesia,5600,Asia
56074,Bima; Bima Terminal,Indonesia,5600,Asia
56075,Dumai,Indonesia,5600,Asia
56076,Kuala Tanjung,Indonesia,5600,Asia
56077,Bontang; Botang Bay,Indonesia,5600,Asia
56078,Jambi; Djambi,Indonesia,5600,Asia
56079,Bengkulu,Indonesia,5600,Asia
56081,Padang,Indonesia,5600,Asia
56083,Palembang,Indonesia,5600,Asia
56085,Pangkalan Brandan,Indonesia,5600,Asia
56087,Plaju,Indonesia,5600,Asia
56097,Pandjang,Indonesia,5600,Asia
56099,Blang Lancang,Indonesia,5600,Asia
56100,Lumut,Brunei,5610,Asia
56150,Seria,Brunei,5610,Asia
56151,Muara Port,Brunei,5610,Asia
56500,Aras-Asan,Philippines,5650,Asia
56503,Bais,Philippines,5650,Asia
56504,Bauan,Philippines,5650,Asia
56506,Batangas,Philippines,5650,Asia
56507,Bataan,Philippines,5650,Asia
56508,Bislig,Philippines,5650,Asia
56513,Butuan,Philippines,5650,Asia
56514,Buayan,Philippines,5650,Asia
56520,Cebu,Philippines,5650,Asia
56522,Dadiangas,Philippines,5650,Asia
56523,Davao,Philippines,5650,Asia
56525,Dumaguete,Philippines,5650,Asia
56530,Hondagua,Philippines,5650,Asia
56531,Iligan,Philippines,5650,Asia
56532,Iloilo,Philippines,5650,Asia
56542,Legaspi,Philippines,5650,Asia
56545,Mariveles,Philippines,5650,Asia
56549,Manila,Philippines,5650,Asia
56552,Masinloc,Philippines,5650,Asia
56554,Maseru,Philippines,5650,Asia
56556,Misamis,Philippines,5650,Asia
56569,Pulupandan,Philippines,5650,Asia
56578,Poro,Philippines,5650,Asia
56585,Olongapo,Philippines,5650,Asia
56588,Tabaco,Philippines,5650,Asia
56589,Tacloban,Philippines,5650,Asia
56590,Isabel,Philippines,5650,Asia
56591,Jose Panganiban,Philippines,5650,Asia
56592,Limay,Philippines,5650,Asia
56593,Santa Cruz,Philippines,5650,Asia
56594,Tandoc,Philippines,5650,Asia
56597,Zamboanga,Philippines,5650,Asia
56649,Macau; Macao; Makao,Macau,5660,Asia
56805,Male; Male Island,Maldives Islands,5683,Asia
56899,"All Other Southern Asia, N.E.C. Ports","Southern Asia, N.E.C.",5330,Asia
57000,Chang Sha,China (Mainland),5700,Asia
57003,Basuo; Dongfang,China (Mainland),5700,Asia
57005,Beilun,China (Mainland),5700,Asia
57009,Qinhuangdao Gang; Qinhuangdao; Chin Wang Tao,China (Mainland),5700,Asia
57010,Yangpu,China (Mainland),5700,Asia
57011,Fuqing,China (Mainland),5700,Asia
57012,Haikou,China (Mainland),5700,Asia
57013,Wuhan; Hankow,China (Mainland),5700,Asia
57014,Nanjing; Nan Ching; Nanking,China (Mainland),5700,Asia
57015,Fuzhou,China (Mainland),5700,Asia
57016,Beijiao; Bei Jao,China (Mainland),5700,Asia
57017,Dagu/Tanggu,China (Mainland),5700,Asia
57018,Shekou,China (Mainland),5700,Asia
57019,Zhenjiang,China (Mainland),5700,Asia
57020,Ningbo,China (Mainland),5700,Asia
57021,Wenzhou; Wenzhow,China (Mainland),5700,Asia
57022,Huizhou,China (Mainland),5700,Asia
57023,Zhoushan,China (Mainland),5700,Asia
57024,Rizhao,China (Mainland),5700,Asia
57025,Lianyungang,China (Mainland),5700,Asia
57030,Tanjiajing,China (Mainland),5700,Asia
57035,Shanghai,China (Mainland),5700,Asia
57037,Yangshan,China (Mainland),5700,Asia
57038,Taicang,China (Mainland),5700,Asia
57042,Qinzhou,China (Mainland),5700,Asia
57043,Tianjin; TianjinXin Gang,China (Mainland),5700,Asia
57044,Fangcheng; Fang Cheng,China (Mainland),5700,Asia
57045,Da Chan Bay,China (Mainland),5700,Asia
57047,Qingdao,China (Mainland),5700,Asia
57051,Dalian,China (Mainland),5700,Asia
57052,Lushun; Lu Shun,China (Mainland),5700,Asia
57053,Yingkou,China (Mainland),5700,Asia
57055,Yantai; Yentai,China (Mainland),5700,Asia
57056,Dongguan,China (Mainland),5700,Asia
57067,Chiwan,China (Mainland),5700,Asia
57069,Xiamen,China (Mainland),5700,Asia
57070,"Shantou, Shan Tou, San Tou",China (Mainland),5700,Asia
57071,Guangzhou,China (Mainland),5700,Asia
57072,Huangpu,China (Mainland),5700,Asia
57073,Nansha,China (Mainland),5700,Asia
57074,Nantong,China (Mainland),5700,Asia
57075,Zhangjiagang; Tsamkong,China (Mainland),5700,Asia
57076,Beihai; Bei Hai,China (Mainland),5700,Asia
57077,Jiuzhou; Zhuhai,China (Mainland),5700,Asia
57078,Yantian,China (Mainland),5700,Asia
57079,Zhongshan,China (Mainland),5700,Asia
57080,Jiangyin,China (Mainland),5700,Asia
57900,Chinnanpo,North Korea,5790,Asia
57910,Onsong,North Korea,5790,Asia
57915,Hungnam,North Korea,5790,Asia
57920,Wonsan,North Korea,5790,Asia
58000,Changhang,South Korea,5800,Asia
58014,Bukpyung,South Korea,5800,Asia
58015,Chinhae; Chen Hai; Jinhae,South Korea,5800,Asia
58023,Busan; Pusan,South Korea,5800,Asia
58028,Gunsan; Kunsan; Kunson,South Korea,5800,Asia
58029,Inchon,South Korea,5800,Asia
58030,Daesan,South Korea,5800,Asia
58031,Kwangyang,South Korea,5800,Asia
58032,Pyongtaek; Pyungtaek,South Korea,5800,Asia
58033,Masan,South Korea,5800,Asia
58034,Okpo,South Korea,5800,Asia
58035,Mogpo,South Korea,5800,Asia
58055,Pohang; Pohang Hang,South Korea,5800,Asia
58061,Onsan; Ulsan,South Korea,5800,Asia
58065,Samil,South Korea,5800,Asia
58201,Hong Kong,Hong Kong,5820,Asia
58270,Kowloon,Hong Kong,5820,Asia
58300,All Other China (Taiwan) Ports,China (Taiwan),5700,Asia
58301,Keelung; Chi Lung; Chilung,China (Taiwan),5700,Asia
58302,Su Ao; Suao,China (Taiwan),5700,Asia
58303,Taichung; Tai Chung;,China (Taiwan),5700,Asia
58304,Taipei; Taibei,China (Taiwan),5700,Asia
58305,Tainan; Tai-Nan,China (Taiwan),5700,Asia
58309,Kaohsiung; Kao Hsiung,China (Taiwan),5700,Asia
58311,Tamsui,China (Taiwan),5700,Asia
58312,Hualien,China (Taiwan),5700,Asia
58800,Abashiri,Japan,5880,Asia
58801,Kashiwazaki,Japan,5880,Asia
58802,Imari,Japan,5880,Asia
58803,Fukuyama,Japan,5880,Asia
58804,Keihin,Japan,5880,Asia
58805,Oita,Japan,5880,Asia
58806,Matsushima,Japan,5880,Asia
58807,Kagoshima,Japan,5880,Asia
58808,Hachinohe,Japan,5880,Asia
58809,Kanado,Japan,5880,Asia
58810,Toyama,Japan,5880,Asia
58811,Tomakomai,Japan,5880,Asia
58812,Iyo Mishima,Japan,5880,Asia
58813,Amagasaki,Japan,5880,Asia
58814,Shimonoseki,Japan,5880,Asia
58815,Kiire,Japan,5880,Asia
58816,Sasebo,Japan,5880,Asia
58817,Kita Kyushu; Kitakyushu,Japan,5880,Asia
58818,Chiba; Chibako,Japan,5880,Asia
58819,Saiki; Saiki Ko,Japan,5880,Asia
58820,Rumoi,Japan,5880,Asia
58821,Funabashi,Japan,5880,Asia
58822,Susaki,Japan,5880,Asia
58823,Aioi,Japan,5880,Asia
58824,Fushiki; Fushiki Toyama,Japan,5880,Asia
58825,Hakata,Japan,5880,Asia
58826,Hakodate,Japan,5880,Asia
58827,Kimitsu,Japan,5880,Asia
58828,Higashi Harima; Higashiharima Ko,Japan,5880,Asia
58829,Ishinomaki,Japan,5880,Asia
58830,Hirohata,Japan,5880,Asia
58831,Hiroshima,Japan,5880,Asia
58832,Akita Ko,Japan,5880,Asia
58833,Iwakuni; Iwakuni Ko,Japan,5880,Asia
58834,Kamaishi,Japan,5880,Asia
58835,Mogi; Moji,Japan,5880,Asia
58836,Kanokawa,Japan,5880,Asia
58837,Kasaoka,Japan,5880,Asia
58838,Kawasaki,Japan,5880,Asia
58839,Kashima; Kashima Ko,Japan,5880,Asia
58840,Kobe,Japan,5880,Asia
58841,Kokura; Kokura Ko,Japan,5880,Asia
58842,Kawanoe,Japan,5880,Asia
58843,Kudamatsu,Japan,5880,Asia
58844,Aomori,Japan,5880,Asia
58845,Hiro,Japan,5880,Asia
58846,Kushiro,Japan,5880,Asia
58847,Matsunaga,Japan,5880,Asia
58848,Maizuru; Maizuru Ko,Japan,5880,Asia
58849,Matsuyama,Japan,5880,Asia
58850,Minamata,Japan,5880,Asia
58851,Miike,Japan,5880,Asia
58852,Misumi,Japan,5880,Asia
58853,Miya Ko; Miyako; Miyako Ko,Japan,5880,Asia
58854,Mizushima; Mizusima,Japan,5880,Asia
58855,Muroran,Japan,5880,Asia
58856,Nagasaki,Japan,5880,Asia
58857,Nagoya; Nagoya Ko,Japan,5880,Asia
58858,Niihama,Japan,5880,Asia
58859,Niigata,Japan,5880,Asia
58860,Aia Port,Japan,5880,Asia
58861,Mutsui,Japan,5880,Asia
58862,Kanda,Japan,5880,Asia
58863,Ofunato,Japan,5880,Asia
58864,Onahama; Onahama Ko,Japan,5880,Asia
58865,Onagawa,Japan,5880,Asia
58866,Misaki,Japan,5880,Asia
58867,Otaru,Japan,5880,Asia
58868,Funagawa; Funakawa; Funakawa Ko,Japan,5880,Asia
58869,Hitachi; Hitachi Ko; Hitaki Ko,Japan,5880,Asia
58870,Karatsu,Japan,5880,Asia
58871,Himeji; Himezi,Japan,5880,Asia
58872,Kinuura,Japan,5880,Asia
58873,Kochi,Japan,5880,Asia
58874,Sakai; Sakai Ko,Japan,5880,Asia
58875,Sakaide; Sakaide Ko,Japan,5880,Asia
58876,Sakata,Japan,5880,Asia
58877,Shiogama,Japan,5880,Asia
58878,Shimizu,Japan,5880,Asia
58879,Shimotsu,Japan,5880,Asia
58880,Tagonoura,Japan,5880,Asia
58881,Tobata,Japan,5880,Asia
58882,Komatsujima; Komatsushima,Japan,5880,Asia
58883,Gamagori,Japan,5880,Asia
58884,Uno; Uno Ko,Japan,5880,Asia
58885,Tokuyama,Japan,5880,Asia
58886,Tokyo,Japan,5880,Asia
58887,Yatsushiro; Yatsusiro,Japan,5880,Asia
58888,Ube,Japan,5880,Asia
58889,Tsukumi,Japan,5880,Asia
58890,Wakamatsu; Wakamatsu Ko,Japan,5880,Asia
58891,Wakayama,Japan,5880,Asia
58892,Naoetsu; Naoetu,Japan,5880,Asia
58893,Yawata,Japan,5880,Asia
58894,Yokkaichi; Yokkaiti,Japan,5880,Asia
58895,Yokohama,Japan,5880,Asia
58896,Yokosuka,Japan,5880,Asia
58897,Sendai,Japan,5880,Asia
58898,Seibu,Japan,5880,Asia
58899,Sodegaura,Japan,5880,Asia
60200,Abbot Point,Australia,6021,Oceania
60201,Adelaide,Australia,6021,Oceania
60204,MacKay,Australia,6021,Oceania
60205,Botany Bay,Australia,6021,Oceania
60210,Brisbane,Australia,6021,Oceania
60212,Dalrymple Bay,Australia,6021,Oceania
60213,Bunbury,Australia,6021,Oceania
60214,Bundaberg,Australia,6021,Oceania
60218,Dampier,Australia,6021,Oceania
60219,Port Hedland,Australia,6021,Oceania
60220,Darwin,Australia,6021,Oceania
60222,Fremantle,Australia,6021,Oceania
60224,Geraldton,Australia,6021,Oceania
60225,Geelong,Australia,6021,Oceania
60227,Gove,Australia,6021,Oceania
60231,Gladstone,Australia,6021,Oceania
60234,Kwinana,Australia,6021,Oceania
60237,Hasting,Australia,6021,Oceania
60239,Mourilyan Harbour,Australia,6021,Oceania
60240,Newcastle,Australia,6021,Oceania
60243,Perth,Australia,6021,Oceania
60249,Port Alma,Australia,6021,Oceania
60252,Port Kembla,Australia,6021,Oceania
60258,Port Pirie,Australia,6021,Oceania
60261,Portland,Australia,6021,Oceania
60267,Sydney,Australia,6021,Oceania
60273,Townsville,Australia,6021,Oceania
60275,Weipa,Australia,6021,Oceania
60276,Androssan,Australia,6021,Oceania
60280,Westernport,Australia,6021,Oceania
60281,Clarence River,Australia,6021,Oceania
60282,Esperance,Australia,6021,Oceania
60290,Bell Bay,Australia,6021,Oceania
60291,Burnie,Australia,6021,Oceania
60295,Hobart,Australia,6021,Oceania
60297,Launceston,Australia,6021,Oceania
60299,Beauty Point,Australia,6021,Oceania
60400,Finsch Harbor,Papua New Guinea,6040,Oceania
60410,Kavieng; Kavieng Harbor,Papua New Guinea,6040,Oceania
60415,Kieta,Papua New Guinea,6040,Oceania
60420,Madang,Papua New Guinea,6040,Oceania
60425,Samarai,Papua New Guinea,6040,Oceania
60431,Anewa Bay,Papua New Guinea,6040,Oceania
60432,Alotau,Papua New Guinea,6040,Oceania
60440,Montagu,Papua New Guinea,6040,Oceania
