direction,port_code,port_name,commodity,hs6_description,cty_code,country_name,total_value_ytd,ves_value_ytd,ves_mt_ytd
Export,2004,"Baton Rouge, LA",230250,"BRAN, SHARPS (MIDDLINGS) AND OTHER RESIDUES, WHETHER OR NOT IN PELLETS, DERIVED FROM SIFTING, MILLING OR OTHER WORKINGS OF LEGUMINOUS PLANTS",7140,MOROCCO,715783,715783,5506.022
Export,2004,"Baton Rouge, LA",230310,"CORN GLUTEN FEED, WHETHER OR NOT IN PELLETS",3010,COLOMBIA,2459103,2459103,4239.164
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",2050,GUATEMALA,4434000,4434000,17000.128
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",2150,HONDURAS,7155947,7155947,27402.362
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",2250,PANAMA,1624737,1624737,7228.0
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",3010,COLOMBIA,17754766,17754766,76429.586
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",4890,TURKEY,9744000,9744000,28000.0
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",5081,ISRAEL,2853861,2853861,13296.035
Export,2004,"Baton Rouge, LA",230330,"BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN THE FORM OF PELLETS",7140,MOROCCO,4774929,4774929,16461.179
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2050,GUATEMALA,56879517,56879517,125003.255
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2110,EL SALVADOR,4140480,4140480,8986.0
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2150,HONDURAS,48869289,48869289,128347.469
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2230,COSTA RICA,3836000,3836000,7000.0
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2250,PANAMA,26640713,26640713,68585.865
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",2470,DOMINICAN REPUBLIC,72725532,72725532,150313.195
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",3010,COLOMBIA,168319359,168319359,367846.018
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",3310,ECUADOR,14598228,14598228,40367.765
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",4210,NETHERLANDS,10737825,10737825,33155.402
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",5650,PHILIPPINES,10304000,10304000,23000.0
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",7140,MOROCCO,15984552,15984552,47915.262
Export,2004,"Baton Rouge, LA",230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS",7230,TUNISIA,14628934,14628934,41796.955
Export,2004,"Baton Rouge, LA",230641,"RAPE OR COLZA SEED OILCAKE AND OTHER SOLID RESIDUES, LOW ERUCIC ACID,  RESULTING FROM THE EXTRACTION OF RAPE OR COLZA SEED OIL, WHETHER OR NOT GROUND",3010,COLOMBIA,1920468,1920468,9602.339
Export,2004,"Baton Rouge, LA",250300,"CRUDE OR UNREFINED SULFUR, OTHER THAN SUBLIMED, PRECIPITATED OR COLLOIDAL",7290,EGYPT,5147724,5147724,16499.115
Export,2004,"Baton Rouge, LA",270112,METALLURGICAL BITUMINOUS COAL NOT AGGLOMERATED,2470,DOMINICAN REPUBLIC,3287480,3287480,20225.0
Export,2004,"Baton Rouge, LA",270112,METALLURGICAL BITUMINOUS COAL NOT AGGLOMERATED,7140,MOROCCO,49272728,49272728,504202.27
Export,2004,"Baton Rouge, LA",271012,"LEADED GASOLINE, NOT CONTAINING BIODIESEL",2360,BAHAMAS,22182000,22182000,33707.881
Export,2004,"Baton Rouge, LA",271012,"LEADED GASOLINE, NOT CONTAINING BIODIESEL",3010,COLOMBIA,84109669,84109669,112489.55
Export,2004,"Baton Rouge, LA",271012,"LEADED GASOLINE, NOT CONTAINING BIODIESEL",3330,PERU,112688898,112688898,131571.559
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",1220,CANADA,29154180,29154180,49742.361
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",2010,MEXICO,106048219,106048219,170611.313
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",2230,COSTA RICA,181239903,181239903,239029.248
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",2250,PANAMA,5400000,5400000,7195.445
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",2360,BAHAMAS,8505408,8505408,13560.104
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",2487,ST LUCIA,276673953,276673953,393418.843
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3010,COLOMBIA,32577371,32577371,42975.121
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3310,ECUADOR,24313323,24313323,40316.846
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3330,PERU,162848843,162848843,241695.876
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3370,CHILE,411431332,411431332,578341.696
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3510,BRAZIL,271073380,271073380,424504.416
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",3570,ARGENTINA,26788229,26788229,35128.004
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4010,SWEDEN,74746721,74746721,89376.405
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4039,NORWAY,24932695,24932695,24694.893
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4120,UNITED KINGDOM,347093556,347093556,501785.888
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4210,NETHERLANDS,82213475,82213475,97805.948
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4231,BELGIUM,47968092,47968092,58751.16
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4279,FRANCE,28741903,28741903,40497.178
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",4700,SPAIN,4184084,4184084,5720.661
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",5200,UNITED ARAB EMIRATES,6855560,6855560,7340.0
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",5330,INDIA,12084295,12084295,20046.909
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",5590,SINGAPORE,4080322,4080322,2769.579
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",5700,CHINA,922728,922728,702.774
Export,2004,"Baton Rouge, LA",271019,"NO. 4-TYPE FUEL OILS CONTAINING NOT MORE THAN 500 PPM OF SULFUR, DISTILLATE AND RESIDUAL FUEL OILS TESTING LT 25 DEGREES API, NOT CONTAINING BIODIESEL",7290,EGYPT,4483551,4483551,8678.222
Export,2004,"Baton Rouge, LA",271020,"PETROLEUM OILS OR OILS OBTAINED FROM BITUMINOUS MINERALS, OTHER THAN CRUDE, CONTAINING BY WEIGHT 70% OR MORE OF PETROLEUM OILS, CONTAINING BIODIESEL",3330,PERU,648336416,648336416,869047.692
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2080,BELIZE,7135422,7135422,18622.091
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2150,HONDURAS,23541744,23541744,57749.736
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2230,COSTA RICA,29818826,29818826,74362.605
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2250,PANAMA,13618370,13618370,32517.832
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2360,BAHAMAS,293475,293475,790.783
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2410,JAMAICA,9461172,9461172,23748.514
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2440,CAYMAN ISLANDS,1472132,1472132,3564.816
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",2779,ARUBA,1167848,1167848,3101.521
Export,2004,"Baton Rouge, LA",271112,"PROPANE, LIQUEFIED, MINIMUM PURITY OF 90 LIQUID VOLUME PERCENT",3010,COLOMBIA,2596575,2596575,7159.945
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",2080,BELIZE,1857044,1857044,4622.89
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",2150,HONDURAS,663844,663844,1666.162
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",2230,COSTA RICA,11073572,11073572,26987.897
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",2250,PANAMA,18284470,18284470,44233.435
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",2410,JAMAICA,9286777,9286777,21984.121
Export,2004,"Baton Rouge, LA",271113,"BUTANES, LIQUEFIED",3010,COLOMBIA,4201055,4201055,9218.323
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",4840,GREECE,3137461,3137461,44465.146
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",4890,TURKEY,3810413,3810413,54446.222
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",5081,ISRAEL,4230000,4230000,60000.0
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",5330,INDIA,56615879,56615879,839832.513
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",5350,PAKISTAN,4972500,4972500,58500.0
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",5570,MALAYSIA,3850000,3850000,55000.0
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",5700,CHINA,23354688,23354688,285879.179
Export,2004,"Baton Rouge, LA",271311,"PETROLEUM COKE, NOT CALCINED",7140,MOROCCO,3722557,3722557,53370.0
Export,2004,"Baton Rouge, LA",271312,"PETROLEUM COKE, CALCINED",5170,SAUDI ARABIA,6909600,6909600,34000.0
Export,2004,"Baton Rouge, LA",271312,"PETROLEUM COKE, CALCINED",5330,INDIA,4131789,4131789,9804.0
Export,2004,"Baton Rouge, LA",271312,"PETROLEUM COKE, CALCINED",6021,AUSTRALIA,9529178,9529178,38014.0
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,3370,CHILE,15423992,15423992,39809.733
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,3510,BRAZIL,2485000,2485000,24850.0
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,4120,UNITED KINGDOM,23961037,23961037,86522.888
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,4210,NETHERLANDS,18763388,18763388,101500.0
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,4231,BELGIUM,44074067,44074067,111408.976
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,4870,BULGARIA,47258915,47258915,115399.185
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,4890,TURKEY,9982189,9982189,23470.738
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,7140,MOROCCO,126921854,126921854,428573.246
Export,2004,"Baton Rouge, LA",281410,ANHYDROUS AMMONIA,7440,SENEGAL,400000,400000,4000.0
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),2010,MEXICO,97787,97787,1470.0
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),2410,JAMAICA,37686696,37686696,223968.5
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),2450,HAITI,423932,423932,1823.368
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),2470,DOMINICAN REPUBLIC,384440,384440,2058.583
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),3510,BRAZIL,114508668,114508668,554472.215
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),3550,URUGUAY,32934891,32934891,92094.404
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4050,FINLAND,3315164,3315164,14999.35
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4190,IRELAND,13862073,13862073,71488.48
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4231,BELGIUM,17960190,17960190,70500.0
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4700,SPAIN,772323,772323,4064.971
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4710,PORTUGAL,4666780,4666780,19000.0
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4759,ITALY,1737086,1737086,9142.814
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),4840,GREECE,3607963,3607963,14500.0
Export,2004,"Baton Rouge, LA",281512,SODIUM HYDROXIDE IN AQUEOUS SOLUTION (SODA LYE OR LIQUID SODA),6021,AUSTRALIA,7408059,7408059,41802.247
Export,2004,"Baton Rouge, LA",290110,"ETHANE, SATURATED",2080,BELIZE,1189703,1189703,2898.124
Export,2004,"Baton Rouge, LA",290110,"ETHANE, SATURATED",2230,COSTA RICA,3974996,3974996,8626.169
Export,2004,"Baton Rouge, LA",290110,"ETHANE, SATURATED",2250,PANAMA,7849694,7849694,18328.259
Export,2004,"Baton Rouge, LA",290110,"ETHANE, SATURATED",2410,JAMAICA,1357335,1357335,3055.066
Export,2004,"Baton Rouge, LA",290110,"ETHANE, SATURATED",3010,COLOMBIA,1426249,1426249,3306.116
Export,2004,"Baton Rouge, LA",290124,"BUTA-1,3-DIENE AND ISOMER THEREOF, UNSATURATED",5800,"KOREA, SOUTH",16369304,16369304,22597.307
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",3510,BRAZIL,4727570,4727570,3601.681
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",4210,NETHERLANDS,57605513,57605513,38292.123
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",4279,FRANCE,45043140,45043140,32741.462
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",4759,ITALY,2744484,2744484,1908.29
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5330,INDIA,21245052,21245052,19895.53
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5590,SINGAPORE,4618329,4618329,3376.798
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5700,CHINA,35288431,35288431,30898.745
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5800,"KOREA, SOUTH",7462843,7462843,6894.07
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5820,HONG KONG,12019415,12019415,8059.28
Export,2004,"Baton Rouge, LA",290129,"UNSATURATED LINEAR ALPHA OLEFINS (C6-C30), UNMIXED DERIVED FROM PETROLEUM, SHALE OIL OR NATURAL GAS",5830,TAIWAN,1116291,1116291,1039.755
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),2010,MEXICO,27937887,27937887,29050.932
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),3010,COLOMBIA,26496878,26496878,26066.277
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),3510,BRAZIL,66507522,66507522,69808.587
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),4210,NETHERLANDS,72329669,72329669,70464.742
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),4231,BELGIUM,27217790,27217790,28354.304
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),4279,FRANCE,6545143,6545143,7503.256
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),4840,GREECE,2213250,2213250,1950.0
Export,2004,"Baton Rouge, LA",290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE),4890,TURKEY,78262861,78262861,79089.971
Export,2004,"Baton Rouge, LA",290290,DODECYLBENZENE,5880,JAPAN,143880,143880,40.0
Export,2004,"Baton Rouge, LA",290313,CHLOROFORM (TRICHLOROMETHANE),5880,JAPAN,302104,302104,1000.0
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",3510,BRAZIL,19954715,19954715,102815.446
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",5330,INDIA,5815477,5815477,43476.146
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",5490,THAILAND,3542517,3542517,26060.4
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",5700,CHINA,522000,522000,3600.0
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",5800,"KOREA, SOUTH",304145,304145,2097.551
Export,2004,"Baton Rouge, LA",290315,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",5830,TAIWAN,999907,999907,9999.072
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),3010,COLOMBIA,2760385,2760385,6989.2
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),3510,BRAZIL,55328785,55328785,163189.011
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4099,DENMARK,779760,779760,3000.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4120,UNITED KINGDOM,2184000,2184000,6080.987
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4210,NETHERLANDS,64586814,64586814,219972.796
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4231,BELGIUM,163360281,163360281,531372.521
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4279,FRANCE,1994400,1994400,7500.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4550,POLAND,5198400,5198400,20000.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4700,SPAIN,14728807,14728807,44049.09
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),4759,ITALY,2252480,2252480,6400.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),5490,THAILAND,1295700,1295700,6000.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),5590,SINGAPORE,1295700,1295700,6000.0
Export,2004,"Baton Rouge, LA",290511,METHANOL (METHYL ALCOHOL),5600,INDONESIA,1727600,1727600,8000.0
